audio_path,class,class_name,gt_onset_sec,gt_offset_sec,window_sec,segment_index,placement,source,pred_onset_sec,raw_model_output
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_93.400-113.400.wav,4,Laughter,13.0,15.0,20,4,center,tau,12.0,"```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 19.3}
``` ||| ```json
{""start time"": 14.9}
```"
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_90.400-110.400.wav,4,Laughter,16.0,18.0,20,5,left_edge,tau,15.5,"```json
{""start time"": 16.7}
``` ||| ```json
{""start time"": 12.9}
``` ||| ```json
{""start time"": 16.8}
```"
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix006_win20s_205.400-225.400.wav,4,Laughter,2.5,4.0,20,1,right_edge,tau,12.9,"```json
{""start time"": 18.9}
``` ||| ```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 18.2}
```"
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix006_win20s_202.650-222.650.wav,4,Laughter,5.3,6.8,20,2,center,tau,16.3,"```json
{""start time"": 18.8}
``` ||| ```json
{""start time"": 17.9}
``` ||| ```json
{""start time"": 12.3}
```"
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix006_win20s_198.650-218.650.wav,4,Laughter,9.3,10.8,20,3,center,tau,13.9,"```json
{""start time"": 14.2}
``` ||| ```json
{""start time"": 12.7}
``` ||| ```json
{""start time"": 14.7}
```"
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_194.650-214.650.wav,4,Laughter,13.3,14.8,20,4,center,tau,16.7,"```json
{""start time"": 16.8}
``` ||| ```json
{""start time"": 16.8}
``` ||| ```json
{""start time"": 16.6}
```"
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_191.900-211.900.wav,4,Laughter,16.0,17.5,20,5,left_edge,tau,17.2,"```json
{""start time"": 16.7}
``` ||| ```json
{""start time"": 15.9}
``` ||| ```json
{""start time"": 18.9}
```"
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix006_win20s_237.400-257.400.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,1.1,"```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 1.6}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix006_win20s_234.900-254.900.wav,4,Laughter,5.5,6.5,20,2,center,tau,1.4,"```json
{""start time"": 1.3}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix006_win20s_230.900-250.900.wav,4,Laughter,9.5,10.5,20,3,center,tau,10.9,"```json
{""start time"": 10.2}
``` ||| ```json
{""start time"": 11.7}
``` ||| ```json
{""start time"": 10.7}
```"
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_226.900-246.900.wav,4,Laughter,13.5,14.5,20,4,center,tau,16.1,"```json
{""start time"": 15.9}
``` ||| ```json
{""start time"": 15.9}
``` ||| ```json
{""start time"": 16.6}
```"
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_224.400-244.400.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,18.3,"```json
{""start time"": 16.2}
``` ||| ```json
{""start time"": 18.9}
``` ||| ```json
{""start time"": 19.9}
```"
win_cuts/win20s/seg1/class_4/tau_fold3_room9_mix008_win20s_92.400-112.400.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,8.0,"```json
{""start time"": 10.9}
``` ||| ```json
{""start time"": 11.3}
``` ||| ```json
{""start time"": 1.7}
```"
win_cuts/win20s/seg2/class_4/tau_fold3_room9_mix008_win20s_89.900-109.900.wav,4,Laughter,5.5,6.5,20,2,center,tau,6.4,"```json
{""start time"": 8.6}
``` ||| ```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 8.9}
```"
win_cuts/win20s/seg3/class_4/tau_fold3_room9_mix008_win20s_85.900-105.900.wav,4,Laughter,9.5,10.5,20,3,center,tau,12.4,"```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 12.7}
``` ||| ```json
{""start time"": 11.9}
```"
win_cuts/win20s/seg4/class_4/tau_fold3_room9_mix008_win20s_81.900-101.900.wav,4,Laughter,13.5,14.5,20,4,center,tau,16.4,"```json
{""start time"": 16.1}
``` ||| ```json
{""start time"": 16.5}
``` ||| ```json
{""start time"": 16.5}
```"
win_cuts/win20s/seg5/class_4/tau_fold3_room9_mix008_win20s_79.400-99.400.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,15.2,"```json
{""start time"": 10.8}
``` ||| ```json
{""start time"": 17.2}
``` ||| ```json
{""start time"": 17.5}
```"
win_cuts/win20s/seg1/class_6/sony_fold3_room21_mix027_win20s_15.100-35.100.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,sony,12.2,"```json
{""start time"": 13.3}
``` ||| ```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 10.7}
```"
win_cuts/win20s/seg2/class_6/sony_fold3_room21_mix027_win20s_12.600-32.600.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,sony,14.9,"```json
{""start time"": 14.1}
``` ||| ```json
{""start time"": 15.0}
``` ||| ```json
{""start time"": 15.7}
```"
win_cuts/win20s/seg3/class_6/sony_fold3_room21_mix027_win20s_8.600-28.600.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,sony,11.9,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 14.5}
``` ||| ```json
{""start time"": 10.7}
```"
win_cuts/win20s/seg4/class_6/sony_fold3_room21_mix027_win20s_4.600-24.600.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,sony,10.3,"```json
{""start time"": 10.7}
``` ||| ```json
{""start time"": 10.0}
``` ||| ```json
{""start time"": 10.3}
```"
win_cuts/win20s/seg5/class_6/sony_fold3_room21_mix027_win20s_2.100-22.100.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,sony,12.1,"```json
{""start time"": 12.3}
``` ||| ```json
{""start time"": 12.2}
``` ||| ```json
{""start time"": 11.9}
```"
win_cuts/win20s/seg1/class_6/sony_fold3_room22_mix005_win20s_73.000-93.000.wav,6,"Walk, footsteps",2.2,4.0,20,1,right_edge,sony,10.7,"```json
{""start time"": 10.8}
``` ||| ```json
{""start time"": 10.6}
``` ||| ```json
{""start time"": 10.8}
```"
win_cuts/win20s/seg2/class_6/sony_fold3_room22_mix005_win20s_70.100-90.100.wav,6,"Walk, footsteps",5.1,6.9,20,2,center,sony,1.5,"```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 1.4}
```"
win_cuts/win20s/seg3/class_6/sony_fold3_room22_mix005_win20s_66.100-86.100.wav,6,"Walk, footsteps",9.1,10.9,20,3,center,sony,11.8,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 12.4}
```"
win_cuts/win20s/seg4/class_6/sony_fold3_room22_mix005_win20s_62.100-82.100.wav,6,"Walk, footsteps",13.1,14.9,20,4,center,sony,13.0,"```json
{""start time"": 14.5}
``` ||| ```json
{""start time"": 12.0}
``` ||| ```json
{""start time"": 12.5}
```"
win_cuts/win20s/seg5/class_6/sony_fold3_room22_mix005_win20s_59.200-79.200.wav,6,"Walk, footsteps",16.0,17.8,20,5,left_edge,sony,12.6,"```json
{""start time"": 16}
``` ||| ```json
{""start time"": 11.7}
``` ||| ```json
{""start time"": 10.2}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room4_mix001_win20s_38.400-58.400.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,tau,12.2,"```json
{""start time"": 11.5}
``` ||| ```json
{""start time"": 15.2}
``` ||| ```json
{""start time"": 10.0}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room4_mix001_win20s_35.900-55.900.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,tau,12.4,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 14.5}
``` ||| ```json
{""start time"": 12.4}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room4_mix001_win20s_31.900-51.900.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,tau,13.8,"```json
{""start time"": 15.8}
``` ||| ```json
{""start time"": 13.1}
``` ||| ```json
{""start time"": 12.5}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room4_mix001_win20s_27.900-47.900.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,tau,11.8,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 14.5}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room4_mix001_win20s_25.400-45.400.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,tau,7.6,"```json
{""start time"": 10.3}
``` ||| {""start time"": 1.9} ||| ```json
{""start time"": 10.5}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room6_mix003_win20s_234.900-254.900.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,tau,11.0,"```json
{""start time"": 12.3}
``` ||| ```json
{""start time"": 10.1}
``` ||| ```json
{""start time"": 10.5}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room6_mix003_win20s_232.400-252.400.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,tau,11.1,"```json
{""start time"": 10.0}
``` ||| ```json
{""start time"": 11.1}
``` ||| ```json
{""start time"": 12.3}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room6_mix003_win20s_228.400-248.400.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,tau,9.3,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 16.3}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room6_mix003_win20s_224.400-244.400.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,tau,1.5,"```json
{""start time"": 1.8}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 1.2}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room6_mix003_win20s_221.900-241.900.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,tau,1.0,"```json
{""start time"": 1.0}
``` ||| ```json
{""start time"": 1.0}
``` ||| ```json
{""start time"": 1.0}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room6_mix003_win20s_255.900-275.900.wav,6,"Walk, footsteps",2.0,4.0,20,1,right_edge,tau,12.3,"```json
{""start time"": 15.1}
``` ||| ```json
{""start time"": 11.3}
``` ||| ```json
{""start time"": 10.6}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room6_mix003_win20s_252.900-272.900.wav,6,"Walk, footsteps",5.0,7.0,20,2,center,tau,7.7,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 1.8}
``` ||| ```json
{""start time"": 10.9}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room6_mix003_win20s_248.900-268.900.wav,6,"Walk, footsteps",9.0,11.0,20,3,center,tau,8.1,"```json
{""start time"": 12.6}
``` ||| ```json
{""start time"": 10.2}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room6_mix003_win20s_244.900-264.900.wav,6,"Walk, footsteps",13.0,15.0,20,4,center,tau,8.6,"```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 11.7}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room6_mix003_win20s_241.900-261.900.wav,6,"Walk, footsteps",16.0,18.0,20,5,left_edge,tau,12.1,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 11.8}
``` ||| ```json
{""start time"": 13.9}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room7_mix003_win20s_54.900-74.900.wav,6,"Walk, footsteps",2.5,4.0,20,1,right_edge,tau,6.0,"```json
{""start time"": 15.2}
``` ||| ```json
{""start time"": 1.4}
``` ||| ```json
{""start time"": 1.3}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room7_mix003_win20s_52.150-72.150.wav,6,"Walk, footsteps",5.3,6.8,20,2,center,tau,12.7,"```json
{""start time"": 14.8}
``` ||| ```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 10.9}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room7_mix003_win20s_48.150-68.150.wav,6,"Walk, footsteps",9.3,10.8,20,3,center,tau,1.4,"```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 1.3}
``` ||| ```json
{""start time"": 1.7}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room7_mix003_win20s_44.150-64.150.wav,6,"Walk, footsteps",13.3,14.8,20,4,center,tau,8.1,"```json
{""start time"": 11.2}
``` ||| ```json
{""start time"": 12.0}
``` ||| ```json
{""start time"": 1}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room7_mix003_win20s_41.400-61.400.wav,6,"Walk, footsteps",16.0,17.5,20,5,left_edge,tau,0.9,"```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 0}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room7_mix003_win20s_74.900-94.900.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,tau,8.4,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 12.9}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room7_mix003_win20s_72.400-92.400.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,tau,5.9,"```json
{""start time"": 14.8}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 1.3}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room7_mix003_win20s_68.400-88.400.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,tau,12.1,"```json
{""start time"": 12.9}
``` ||| ```json
{""start time"": 11.3}
``` ||| ```json
{""start time"": 12.2}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room7_mix003_win20s_64.400-84.400.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,tau,10.8,"```json
{""start time"": 10.1}
``` ||| ```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 11.8}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room7_mix003_win20s_61.900-81.900.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,tau,10.8,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 10.3}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room9_mix005_win20s_32.900-52.900.wav,6,"Walk, footsteps",1.0,4.0,20,1,right_edge,tau,12.3,"```json
{""start time"": 16.5}
``` ||| ```json
{""start time"": 18.7}
``` ||| ```json
{""start time"": 1.6}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room9_mix005_win20s_29.400-49.400.wav,6,"Walk, footsteps",4.5,7.5,20,2,center,tau,13.2,"```json
{""start time"": 16.5}
``` ||| ```json
{""start time"": 10.0}
``` ||| ```json
{""start time"": 13.1}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room9_mix005_win20s_25.400-45.400.wav,6,"Walk, footsteps",8.5,11.5,20,3,center,tau,7.1,"```json
{""start time"": 17.6}
``` ||| ```json
{""start time"": 1.8}
``` ||| ```json
{""start time"": 1.8}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room9_mix005_win20s_21.400-41.400.wav,6,"Walk, footsteps",12.5,15.5,20,4,center,tau,11.5,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 13.5}
``` ||| ```json
{""start time"": 19.6}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room9_mix005_win20s_17.900-37.900.wav,6,"Walk, footsteps",16.0,19.0,20,5,left_edge,tau,16.9,"```json
{""start time"": 17.9}
``` ||| ```json
{""start time"": 16.5}
``` ||| ```json
{""start time"": 16.3}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room9_mix005_win20s_54.400-74.400.wav,6,"Walk, footsteps",2.0,4.0,20,1,right_edge,tau,12.2,"```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 10.4}
``` ||| ```json
{""start time"": 13.7}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room9_mix005_win20s_51.400-71.400.wav,6,"Walk, footsteps",5.0,7.0,20,2,center,tau,4.4,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 10.3}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room9_mix005_win20s_47.400-67.400.wav,6,"Walk, footsteps",9.0,11.0,20,3,center,tau,12.6,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 14.8}
``` ||| ```json
{""start time"": 12.6}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room9_mix005_win20s_43.400-63.400.wav,6,"Walk, footsteps",13.0,15.0,20,4,center,tau,13.8,"```json
{""start time"": 12.5}
``` ||| ```json
{""start time"": 13.2}
``` ||| ```json
{""start time"": 15.8}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room9_mix005_win20s_40.400-60.400.wav,6,"Walk, footsteps",16.0,18.0,20,5,left_edge,tau,13.7,"```json
{""start time"": 11.5}
``` ||| ```json
{""start time"": 10.8}
``` ||| ```json
{""start time"": 18.7}
```"
win_cuts/win20s/seg1/class_6/tau_fold3_room9_mix006_win20s_74.900-94.900.wav,6,"Walk, footsteps",2.0,4.0,20,1,right_edge,tau,12.2,"```json
{""start time"": 10.2}
``` ||| ```json
{""start time"": 13.8}
``` ||| ```json
{""start time"": 12.5}
```"
win_cuts/win20s/seg2/class_6/tau_fold3_room9_mix006_win20s_71.900-91.900.wav,6,"Walk, footsteps",5.0,7.0,20,2,center,tau,4.7,"```json
{""start time"": 1.3}
``` ||| ```json
{""start time"": 11.5}
``` ||| ```json
{""start time"": 1.3}
```"
win_cuts/win20s/seg3/class_6/tau_fold3_room9_mix006_win20s_67.900-87.900.wav,6,"Walk, footsteps",9.0,11.0,20,3,center,tau,13.7,"```json
{""start time"": 14.5}
``` ||| ```json
{""start time"": 11.6}
``` ||| ```json
{""start time"": 14.9}
```"
win_cuts/win20s/seg4/class_6/tau_fold3_room9_mix006_win20s_63.900-83.900.wav,6,"Walk, footsteps",13.0,15.0,20,4,center,tau,12.1,"```json
{""start time"": 10.8}
``` ||| ```json
{""start time"": 13.9}
``` ||| ```json
{""start time"": 11.5}
```"
win_cuts/win20s/seg5/class_6/tau_fold3_room9_mix006_win20s_60.900-80.900.wav,6,"Walk, footsteps",16.0,18.0,20,5,left_edge,tau,13.4,"```json
{""start time"": 16.2}
``` ||| ```json
{""start time"": 11.6}
``` ||| ```json
{""start time"": 12.3}
```"
win_cuts/win20s/seg1/class_7/tau_fold3_room4_mix004_win20s_61.700-81.700.wav,7,"Door, open or close",1.3,4.0,20,1,right_edge,tau,13.4,"```json
{""start time"": 12.2}
``` ||| ```json
{""start time"": 15.7}
``` ||| ```json
{""start time"": 12.3}
```"
win_cuts/win20s/seg2/class_7/tau_fold3_room4_mix004_win20s_58.350-78.350.wav,7,"Door, open or close",4.7,7.4,20,2,center,tau,11.7,"```json
{""start time"": 11.8}
``` ||| ```json
{""start time"": 12.9}
``` ||| ```json
{""start time"": 10.3}
```"
win_cuts/win20s/seg3/class_7/tau_fold3_room4_mix004_win20s_54.350-74.350.wav,7,"Door, open or close",8.7,11.4,20,3,center,tau,11.9,"```json
{""start time"": 10.9}
``` ||| ```json
{""start time"": 14.6}
``` ||| ```json
{""start time"": 10.3}
```"
win_cuts/win20s/seg4/class_7/tau_fold3_room4_mix004_win20s_50.350-70.350.wav,7,"Door, open or close",12.7,15.4,20,4,center,tau,13.4,"```json
{""start time"": 14.9}
``` ||| ```json
{""start time"": 11.4}
``` ||| ```json
{""start time"": 13.9}
```"
win_cuts/win20s/seg5/class_7/tau_fold3_room4_mix004_win20s_47.000-67.000.wav,7,"Door, open or close",16.0,18.7,20,5,left_edge,tau,17.1,"```json
{""start time"": 17.4}
``` ||| ```json
{""start time"": 17.1}
``` ||| ```json
{""start time"": 16.8}
```"
win_cuts/win20s/seg1/class_7/tau_fold3_room4_mix005_win20s_16.900-36.900.wav,7,"Door, open or close",3.0,4.0,20,1,right_edge,tau,15.1,"```json
{""start time"": 17.3}
``` ||| ```json
{""start time"": 13.6}
``` ||| ```json
{""start time"": 14.3}
```"
win_cuts/win20s/seg2/class_7/tau_fold3_room4_mix005_win20s_14.400-34.400.wav,7,"Door, open or close",5.5,6.5,20,2,center,tau,14.4,"```json
{""start time"": 15.2}
``` ||| ```json
{""start time"": 13.6}
``` ||| ```json
{""start time"": 14.3}
```"
win_cuts/win20s/seg3/class_7/tau_fold3_room4_mix005_win20s_10.400-30.400.wav,7,"Door, open or close",9.5,10.5,20,3,center,tau,17.9,"```json
{""start time"": 15.2}
``` ||| ```json
{""start time"": 19.9}
``` ||| ```json
{""start time"": 18.7}
```"
win_cuts/win20s/seg4/class_7/tau_fold3_room4_mix005_win20s_6.400-26.400.wav,7,"Door, open or close",13.5,14.5,20,4,center,tau,14.6,"```json
{""start time"": 18.2}
``` ||| ```json
{""start time"": 13.9}
``` ||| ```json
{""start time"": 11.8}
```"
win_cuts/win20s/seg5/class_7/tau_fold3_room4_mix005_win20s_3.900-23.900.wav,7,"Door, open or close",16.0,17.0,20,5,left_edge,tau,15.6,"```json
{""start time"": 11.6}
``` ||| ```json
{""start time"": 17.5}
``` ||| ```json
{""start time"": 17.8}
```"
win_cuts/win20s/seg1/class_7/tau_fold3_room4_mix005_win20s_83.900-103.900.wav,7,"Door, open or close",2.0,4.0,20,1,right_edge,tau,13.5,"```json
{""start time"": 15.3}
``` ||| ```json
{""start time"": 10.6}
``` ||| ```json
{""start time"": 14.7}
```"
win_cuts/win20s/seg2/class_7/tau_fold3_room4_mix005_win20s_80.900-100.900.wav,7,"Door, open or close",5.0,7.0,20,2,center,tau,12.1,"```json
{""start time"": 10.2}
``` ||| ```json
{""start time"": 13.7}
``` ||| ```json
{""start time"": 12.4}
```"
win_cuts/win20s/seg3/class_7/tau_fold3_room4_mix005_win20s_76.900-96.900.wav,7,"Door, open or close",9.0,11.0,20,3,center,tau,15.1,"```json
{""start time"": 17.9}
``` ||| ```json
{""start time"": 10.9}
``` ||| ```json
{""start time"": 16.6}
```"
win_cuts/win20s/seg4/class_7/tau_fold3_room4_mix005_win20s_72.900-92.900.wav,7,"Door, open or close",13.0,15.0,20,4,center,tau,13.9,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 17.6}
``` ||| ```json
{""start time"": 13.9}
```"
win_cuts/win20s/seg5/class_7/tau_fold3_room4_mix005_win20s_69.900-89.900.wav,7,"Door, open or close",16.0,18.0,20,5,left_edge,tau,16.4,"```json
{""start time"": 17.2}
``` ||| ```json
{""start time"": 17.4}
``` ||| ```json
{""start time"": 14.6}
```"
win_cuts/win20s/seg1/class_7/tau_fold3_room4_mix008_win20s_14.900-34.900.wav,7,"Door, open or close",2.5,4.0,20,1,right_edge,tau,13.7,"```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 17.4}
``` ||| ```json
{""start time"": 11.8}
```"
win_cuts/win20s/seg2/class_7/tau_fold3_room4_mix008_win20s_12.150-32.150.wav,7,"Door, open or close",5.3,6.8,20,2,center,tau,12.1,"```json
{""start time"": 11.8}
``` ||| ```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 13.9}
```"
win_cuts/win20s/seg3/class_7/tau_fold3_room4_mix008_win20s_8.150-28.150.wav,7,"Door, open or close",9.3,10.8,20,3,center,tau,14.7,"```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 15.1}
``` ||| ```json
{""start time"": 18.5}
```"
win_cuts/win20s/seg4/class_7/tau_fold3_room4_mix008_win20s_4.150-24.150.wav,7,"Door, open or close",13.3,14.8,20,4,center,tau,14.0,"```json
{""start time"": 13.7}
``` ||| ```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 16.4}
```"
win_cuts/win20s/seg5/class_7/tau_fold3_room4_mix008_win20s_1.400-21.400.wav,7,"Door, open or close",16.0,17.5,20,5,left_edge,tau,13.1,"```json
{""start time"": 10.7}
``` ||| ```json
{""start time"": 10.1}
``` ||| ```json
{""start time"": 18.5}
```"
win_cuts/win30s/seg1/class_0/tau_fold3_room6_mix005_win30s_150.400-180.400.wav,0,"Female speech, woman speaking",3.0,6.0,30,1,right_edge,tau,12.4,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 14.5}
``` ||| ```json
{""start time"": 12.3}
```"
win_cuts/win30s/seg2/class_0/tau_fold3_room6_mix005_win30s_145.900-175.900.wav,0,"Female speech, woman speaking",7.5,10.5,30,2,center,tau,16.1,"```json
{""start time"": 16}
``` ||| ```json
{""start time"": 14.9}
``` ||| ```json
{""start time"": 17.4}
```"
win_cuts/win30s/seg3/class_0/tau_fold3_room6_mix005_win30s_139.900-169.900.wav,0,"Female speech, woman speaking",13.5,16.5,30,3,center,tau,14.8,"```json
{""start time"": 13.4}
``` ||| ```json
{""start time"": 16.7}
``` ||| ```json
{""start time"": 14.4}
```"
win_cuts/win30s/seg4/class_0/tau_fold3_room6_mix005_win30s_133.900-163.900.wav,0,"Female speech, woman speaking",19.5,22.5,30,4,center,tau,15.1,"```json
{""start time"": 10.7}
``` ||| ```json
{""start time"": 14.7}
``` ||| ```json
{""start time"": 19.9}
```"
win_cuts/win30s/seg5/class_0/tau_fold3_room6_mix005_win30s_129.400-159.400.wav,0,"Female speech, woman speaking",24.0,27.0,30,5,left_edge,tau,15.3,"{""start time"": 16.9} ||| {""start time"": 16.6} ||| {""start time"": 12.3}"
win_cuts/win30s/seg1/class_1/sony_fold3_room21_mix021_win30s_33.500-63.500.wav,1,"Male speech, man speaking",5.4,6.0,30,1,right_edge,sony,5.2,"{""start time"": 12.3} ||| {""start time"": 1.5} ||| {""start time"": 1.8}"
win_cuts/win30s/seg2/class_1/sony_fold3_room21_mix021_win30s_30.200-60.200.wav,1,"Male speech, man speaking",8.7,9.3,30,2,center,sony,12.9,"{""start time"": 12.9} ||| {""start time"": 11.4} ||| {""start time"": 14.4}"
win_cuts/win30s/seg3/class_1/sony_fold3_room21_mix021_win30s_24.200-54.200.wav,1,"Male speech, man speaking",14.7,15.3,30,3,center,sony,17.3,"{""start time"": 17.9} ||| {""start time"": 15} ||| {""start time"": 19.1}"
win_cuts/win30s/seg4/class_1/sony_fold3_room21_mix021_win30s_18.200-48.200.wav,1,"Male speech, man speaking",20.7,21.3,30,4,center,sony,16.7,"```json
{""start time"": 16}
``` ||| ```json
{""start time"": 18.2}
``` ||| {""start time"": 16}"
win_cuts/win30s/seg5/class_1/sony_fold3_room21_mix021_win30s_14.900-44.900.wav,1,"Male speech, man speaking",24.0,24.6,30,5,left_edge,sony,13.1,"```json
{""start time"": 15}
``` ||| {""start time"": 13.5} ||| ```json
{""start time"": 10.7}
```"
win_cuts/win30s/seg1/class_1/sony_fold3_room22_mix007_win30s_61.200-91.200.wav,1,"Male speech, man speaking",4.9,6.0,30,1,right_edge,sony,16.1,"```json
{""start time"": 14.8}
``` ||| ```json
{""start time"": 17.7}
``` ||| ```json
{""start time"": 15.8}
```"
win_cuts/win30s/seg2/class_1/sony_fold3_room22_mix007_win30s_57.650-87.650.wav,1,"Male speech, man speaking",8.5,9.6,30,2,center,sony,14.7,"```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 18.7}
``` ||| ```json
{""start time"": 13.4}
```"
