audio_path,class,class_name,gt_onset_sec,gt_offset_sec,window_sec,segment_index,placement,source,pred_onset_sec,raw_model_output
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix002_win20s_167.400-187.400.wav,4,Laughter,16.0,18.0,20,5,left_edge,tau,16.2,{'start time': 18.96} ||| {'start time': 14.8} ||| {'start time': 14.68}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix003_win20s_99.900-119.900.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,10.0,{'start time': '10.00'} ||| {'start time': '10.00'} ||| {'start time': '10.00'}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix003_win20s_97.400-117.400.wav,4,Laughter,5.5,6.5,20,2,center,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': '10.00'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix003_win20s_93.400-113.400.wav,4,Laughter,9.5,10.5,20,3,center,tau,14.9,{'start time': '14.86'} ||| {'start time': 14.68} ||| {'start time': '14.95'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix003_win20s_89.400-109.400.wav,4,Laughter,13.5,14.5,20,4,center,tau,14.8,{'start time': '14.86'} ||| {'start time': 14.68} ||| {'start time': '14.68'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix003_win20s_86.900-106.900.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,14.7,{'start time': 14.8} ||| {'start time': 14.5} ||| {'start time': '14.65'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix004_win20s_22.900-42.900.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,12.6,{'start time': 8.65} ||| {'start time': '14.56'} ||| {'start time': '14.58'}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix004_win20s_20.400-40.400.wav,4,Laughter,5.5,6.5,20,2,center,tau,11.3,{'start_time': '9.54'} ||| {'start time': '14.58'} ||| {'start_time': '9.75'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix004_win20s_16.400-36.400.wav,4,Laughter,9.5,10.5,20,3,center,tau,14.7,{'start time': '14.56'} ||| {'start time': '14.58'} ||| {'start time': '14.95'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix004_win20s_12.400-32.400.wav,4,Laughter,13.5,14.5,20,4,center,tau,14.6,{'start time': '14.56'} ||| {'start_time': 14.5} ||| {'start time': '14.56'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix004_win20s_9.900-29.900.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,14.6,{'start_time': 14.5} ||| {'start time': '14.56'} ||| {'start time': '14.56'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix004_win20s_46.900-66.900.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,14.7,{'start time': '14.56'} ||| {'start time': '14.58'} ||| {'start time': '14.86'}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix004_win20s_44.400-64.400.wav,4,Laughter,5.5,6.5,20,2,center,tau,14.8,{'start time': '14.97'} ||| {'start time': 14.6} ||| {'start time': '14.78'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix004_win20s_40.400-60.400.wav,4,Laughter,9.5,10.5,20,3,center,tau,17.5,{'start time': '18.96'} ||| {'start time': '14.56'} ||| {'start time': '18.96'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix004_win20s_36.400-56.400.wav,4,Laughter,13.5,14.5,20,4,center,tau,14.7,{'start time': '14.68'} ||| {'start time': '14.57'} ||| {'start time': '14.68'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix004_win20s_33.900-53.900.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,14.6,{'start time': '14.56'} ||| {'start time': '14.68'} ||| {'start time': '14.56'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix004_win20s_81.900-101.900.wav,4,Laughter,2.5,4.0,20,1,right_edge,tau,14.8,{'start time': '14.86'} ||| {'start time': '14.58'} ||| {'start time': '14.86'}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix004_win20s_79.150-99.150.wav,4,Laughter,5.3,6.8,20,2,center,tau,14.6,{'start time': '14.56'} ||| {'start time': '14.56'} ||| {'start time': '14.56'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix004_win20s_75.150-95.150.wav,4,Laughter,9.3,10.8,20,3,center,tau,16.0,{'start time': '18.79'} ||| {'start time': '14.56'} ||| {'start time': 14.5}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix004_win20s_71.150-91.150.wav,4,Laughter,13.3,14.8,20,4,center,tau,14.6,{'start time': '14.58'} ||| {'start time': '14.56'} ||| {'start time': '14.57'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix004_win20s_68.400-88.400.wav,4,Laughter,16.0,17.5,20,5,left_edge,tau,17.5,{'start time': '14.97'} ||| {'start time': '18.65'} ||| {'start time': '18.65'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix004_win20s_142.400-162.400.wav,4,Laughter,1.5,4.0,20,1,right_edge,tau,4.9,{'start time': '4.97'} ||| {'start time': '4.95'} ||| {'start_time': 4.68}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix004_win20s_139.150-159.150.wav,4,Laughter,4.8,7.3,20,2,center,tau,14.6,{'start time': '14.58'} ||| {'start time': '14.56'} ||| {'start time': '14.58'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix004_win20s_135.150-155.150.wav,4,Laughter,8.8,11.3,20,3,center,tau,14.6,{'start time': '14.56'} ||| {'start time': '14.68'} ||| {'start time': '14.56'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix004_win20s_131.150-151.150.wav,4,Laughter,12.8,15.3,20,4,center,tau,15.9,{'start time': '17.95'} ||| {'start time': '14.97'} ||| {'start time': '14.56'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix004_win20s_127.900-147.900.wav,4,Laughter,16.0,18.5,20,5,left_edge,tau,19.0,{'start time': '19.57'} ||| {'start time': '18.65'} ||| {'start time': '18.65'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix005_win20s_95.400-115.400.wav,4,Laughter,2.0,4.0,20,1,right_edge,tau,4.8,{'start time': 4.86} ||| {'start time': 4.68} ||| {'start time': 4.86}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix005_win20s_92.400-112.400.wav,4,Laughter,5.0,7.0,20,2,center,tau,14.6,{'start time': '14.58'} ||| {'start time': '14.68'} ||| {'start time': 14.5}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix005_win20s_88.400-108.400.wav,4,Laughter,9.0,11.0,20,3,center,tau,14.7,{'start time': '14.97'} ||| {'start time': '14.56'} ||| {'start time': '14.56'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix005_win20s_84.400-104.400.wav,4,Laughter,13.0,15.0,20,4,center,tau,16.0,{'start time': '14.56'} ||| {'start time': '14.56'} ||| {'start time': '18.79'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix005_win20s_81.400-101.400.wav,4,Laughter,16.0,18.0,20,5,left_edge,tau,19.6,{'start time': '19.75'} ||| {'start time': '19.54'} ||| {'start time': '19.56'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix006_win20s_67.400-87.400.wav,4,Laughter,3.5,4.0,20,1,right_edge,tau,13.2,{'start time': '14.58'} ||| {'start time': '14.97'} ||| {'start time': '10.00'}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix006_win20s_65.150-85.150.wav,4,Laughter,5.8,6.3,20,2,center,tau,10.0,{'start time': '10.00'} ||| {'start time': '10.00'} ||| {'start time': '10.00'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix006_win20s_61.150-81.150.wav,4,Laughter,9.8,10.3,20,3,center,tau,17.2,{'start time': '18.45'} ||| {'start time': '18.46'} ||| {'start time': 14.68}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_57.150-77.150.wav,4,Laughter,13.8,14.3,20,4,center,tau,14.7,{'start time': '14.97'} ||| {'start time': '14.56'} ||| {'start time': '14.56'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_54.900-74.900.wav,4,Laughter,16.0,16.5,20,5,left_edge,tau,14.8,{'start time': '14.97'} ||| {'start time': '14.75'} ||| {'start time': '14.56'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix006_win20s_104.400-124.400.wav,4,Laughter,2.0,4.0,20,1,right_edge,tau,6.0,{'start time': 4.59} ||| {'start time': 4.59} ||| {'start time': '8.65'}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix006_win20s_101.400-121.400.wav,4,Laughter,5.0,7.0,20,2,center,tau,13.2,{'start time': '14.58'} ||| {'start time': '10.00'} ||| {'start time': '14.97'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix006_win20s_97.400-117.400.wav,4,Laughter,9.0,11.0,20,3,center,tau,11.7,{'start time': '14.97'} ||| {'start time': '10.00'} ||| {'start time': '10.00'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_93.400-113.400.wav,4,Laughter,13.0,15.0,20,4,center,tau,17.9,{'start time': '19.54'} ||| {'start time': '14.56'} ||| {'start time': '19.58'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_90.400-110.400.wav,4,Laughter,16.0,18.0,20,5,left_edge,tau,19.8,{'start time': '19.85'} ||| {'start time': '19.57'} ||| {'start time': '19.85'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix006_win20s_205.400-225.400.wav,4,Laughter,2.5,4.0,20,1,right_edge,tau,9.0,{'start time': 9.54} ||| {'start time': 8.65} ||| {'start_time': 8.65}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix006_win20s_202.650-222.650.wav,4,Laughter,5.3,6.8,20,2,center,tau,13.0,{'start time': 9.68} ||| {'start time': 14.68} ||| {'start time': '14.56'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix006_win20s_198.650-218.650.wav,4,Laughter,9.3,10.8,20,3,center,tau,14.8,{'start time': '14.97'} ||| {'start time': '14.56'} ||| {'start time': 14.9}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_194.650-214.650.wav,4,Laughter,13.3,14.8,20,4,center,tau,19.6,{'start time': '19.65'} ||| {'start time': '19.54'} ||| {'start time': '19.54'}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_191.900-211.900.wav,4,Laughter,16.0,17.5,20,5,left_edge,tau,19.8,{'start time': 19.85} ||| {'start time': '19.75'} ||| {'start time': '19.57'}
win_cuts/win20s/seg1/class_4/tau_fold3_room7_mix006_win20s_237.400-257.400.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,10.0,{'start time': '10.00'} ||| {'start time': '10.00'} ||| {'start time': 10.0}
win_cuts/win20s/seg2/class_4/tau_fold3_room7_mix006_win20s_234.900-254.900.wav,4,Laughter,5.5,6.5,20,2,center,tau,10.0,{'start time': '10.00'} ||| {'start time': '10.00'} ||| {'start time': '10.00'}
win_cuts/win20s/seg3/class_4/tau_fold3_room7_mix006_win20s_230.900-250.900.wav,4,Laughter,9.5,10.5,20,3,center,tau,14.7,{'start time': 14.5} ||| {'start time': '14.97'} ||| {'start time': '14.65'}
win_cuts/win20s/seg4/class_4/tau_fold3_room7_mix006_win20s_226.900-246.900.wav,4,Laughter,13.5,14.5,20,4,center,tau,14.6,{'start time': '14.58'} ||| {'start time': 14.68} ||| {'start time': 14.5}
win_cuts/win20s/seg5/class_4/tau_fold3_room7_mix006_win20s_224.400-244.400.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,18.9,{'start_time': '19.58'} ||| {'start_time': '18.56'} ||| {'start_time': '18.54'}
win_cuts/win20s/seg1/class_4/tau_fold3_room9_mix008_win20s_92.400-112.400.wav,4,Laughter,3.0,4.0,20,1,right_edge,tau,11.7,{'start time': '14.97'} ||| {'start time': 10.0} ||| {'start time': '10.00'}
win_cuts/win20s/seg2/class_4/tau_fold3_room9_mix008_win20s_89.900-109.900.wav,4,Laughter,5.5,6.5,20,2,center,tau,10.0,{'start time': '10.00'} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg3/class_4/tau_fold3_room9_mix008_win20s_85.900-105.900.wav,4,Laughter,9.5,10.5,20,3,center,tau,14.7,{'start time': 14.9} ||| {'start time': 14.68} ||| {'start time': 14.5}
win_cuts/win20s/seg4/class_4/tau_fold3_room9_mix008_win20s_81.900-101.900.wav,4,Laughter,13.5,14.5,20,4,center,tau,14.7,{'start time': '14.97'} ||| {'start time': 14.58} ||| {'start time': '14.58'}
win_cuts/win20s/seg5/class_4/tau_fold3_room9_mix008_win20s_79.400-99.400.wav,4,Laughter,16.0,17.0,20,5,left_edge,tau,16.3,{'start time': 14.5} ||| {'start time': '19.78'} ||| {'start time': '14.58'}
win_cuts/win20s/seg1/class_6/sony_fold3_room21_mix027_win20s_15.100-35.100.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,sony,9.7,"{'start time': '9.65'} ||| {\""start time\"": \""10.0\""} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg2/class_6/sony_fold3_room21_mix027_win20s_12.600-32.600.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,sony,8.7,"{\""start time\"": 9.68} ||| {'start time': '8.65'} ||| {\""start time\"": \""8.96\""}"
win_cuts/win20s/seg3/class_6/sony_fold3_room21_mix027_win20s_8.600-28.600.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,sony,,"{\""start time\"": 8.96} ||| {\""start time\"": 9.74} ||| {\""start time\"": \""8.96\""}"
win_cuts/win20s/seg4/class_6/sony_fold3_room21_mix027_win20s_4.600-24.600.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,sony,9.7,"{\""start time\"": \""8.56\""} ||| {'start time': '9.74'} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg5/class_6/sony_fold3_room21_mix027_win20s_2.100-22.100.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,sony,15.7,{'start time': '15.69'} ||| {'start time': '15.69'} ||| {'start time': '15.69'}
win_cuts/win20s/seg1/class_6/sony_fold3_room22_mix005_win20s_73.000-93.000.wav,6,"Walk, footsteps",2.2,4.0,20,1,right_edge,sony,19.9,"{\""start time\"": 19.86} ||| {\""start time\"": 19.86} ||| {'start time': 19.86}"
win_cuts/win20s/seg2/class_6/sony_fold3_room22_mix005_win20s_70.100-90.100.wav,6,"Walk, footsteps",5.1,6.9,20,2,center,sony,,"{\""start time\"": 19.78} ||| {\""start time\"": 19.78} ||| {\""start time\"": 19.86}"
win_cuts/win20s/seg3/class_6/sony_fold3_room22_mix005_win20s_66.100-86.100.wav,6,"Walk, footsteps",9.1,10.9,20,3,center,sony,,"{\""start time\"": 19.86} ||| {\""start time\"": 19.86} ||| {\""start time\"": 19.86}"
win_cuts/win20s/seg4/class_6/sony_fold3_room22_mix005_win20s_62.100-82.100.wav,6,"Walk, footsteps",13.1,14.9,20,4,center,sony,19.0,"{\""start time\"": 19.86} ||| {'start time': '18.96'} ||| {\""start time\"": 19.86}"
win_cuts/win20s/seg5/class_6/sony_fold3_room22_mix005_win20s_59.200-79.200.wav,6,"Walk, footsteps",16.0,17.8,20,5,left_edge,sony,19.0,"{\""start time\"": 19.86} ||| {\""start time\"": 19.86} ||| {'start time': 18.96}"
win_cuts/win20s/seg1/class_6/tau_fold3_room4_mix001_win20s_38.400-58.400.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,tau,,"{\""start time\"": \""8.56\""} ||| {\""start time\"": 19.1} ||| {\""start time\"": 19.1}"
win_cuts/win20s/seg2/class_6/tau_fold3_room4_mix001_win20s_35.900-55.900.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,tau,,"{\""start time\"": \""19.1\""} ||| {\""start time\"": \""19.1\""} ||| {\""start time\"": \""8.65\""}"
win_cuts/win20s/seg3/class_6/tau_fold3_room4_mix001_win20s_31.900-51.900.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,tau,,"{\""start time\"": 19.1} ||| {\""start time\"": 19.1} ||| {\""start time\"": 19.1}"
win_cuts/win20s/seg4/class_6/tau_fold3_room4_mix001_win20s_27.900-47.900.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,tau,,"{\""start time\"": 19.13} ||| {\""start time\"": 19.1} ||| {\""start time\"": 19.1}"
win_cuts/win20s/seg5/class_6/tau_fold3_room4_mix001_win20s_25.400-45.400.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,tau,,"{\""start time\"": 19.13} ||| {\""start time\"": 19.1} ||| {\""start time\"": 19.13}"
win_cuts/win20s/seg1/class_6/tau_fold3_room6_mix003_win20s_234.900-254.900.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,tau,10.0,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {'start time': 10.0}"
win_cuts/win20s/seg2/class_6/tau_fold3_room6_mix003_win20s_232.400-252.400.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,tau,16.3,{'start time': 10.0} ||| {'start time': '18.96'} ||| {'start time': '19.76'}
win_cuts/win20s/seg3/class_6/tau_fold3_room6_mix003_win20s_228.400-248.400.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,tau,10.0,"{\""start time\"": 10.0} ||| {'start time': 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg4/class_6/tau_fold3_room6_mix003_win20s_224.400-244.400.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,tau,,"{\""start time\"": 19.86} ||| {\""start time\"": 19.86} ||| {\""start time\"": 15.98}"
win_cuts/win20s/seg5/class_6/tau_fold3_room6_mix003_win20s_221.900-241.900.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,tau,,"{\""start time\"": 19.1} ||| {\""start time\"": 19.1} ||| {\""start time\"": 19.1}"
win_cuts/win20s/seg1/class_6/tau_fold3_room6_mix003_win20s_255.900-275.900.wav,6,"Walk, footsteps",2.0,4.0,20,1,right_edge,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg2/class_6/tau_fold3_room6_mix003_win20s_252.900-272.900.wav,6,"Walk, footsteps",5.0,7.0,20,2,center,tau,10.0,"{\""start time\"": 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}"
win_cuts/win20s/seg3/class_6/tau_fold3_room6_mix003_win20s_248.900-268.900.wav,6,"Walk, footsteps",9.0,11.0,20,3,center,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg4/class_6/tau_fold3_room6_mix003_win20s_244.900-264.900.wav,6,"Walk, footsteps",13.0,15.0,20,4,center,tau,18.5,"{\""start time\"": 19.85} ||| {'start time': 18.46} ||| {\""start time\"": 19.85}"
win_cuts/win20s/seg5/class_6/tau_fold3_room6_mix003_win20s_241.900-261.900.wav,6,"Walk, footsteps",16.0,18.0,20,5,left_edge,tau,10.0,"{\""start time\"": 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}"
win_cuts/win20s/seg1/class_6/tau_fold3_room7_mix003_win20s_54.900-74.900.wav,6,"Walk, footsteps",2.5,4.0,20,1,right_edge,tau,10.0,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {'start time': '10.0'}"
win_cuts/win20s/seg2/class_6/tau_fold3_room7_mix003_win20s_52.150-72.150.wav,6,"Walk, footsteps",5.3,6.8,20,2,center,tau,,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg3/class_6/tau_fold3_room7_mix003_win20s_48.150-68.150.wav,6,"Walk, footsteps",9.3,10.8,20,3,center,tau,10.0,"{'start time': 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg4/class_6/tau_fold3_room7_mix003_win20s_44.150-64.150.wav,6,"Walk, footsteps",13.3,14.8,20,4,center,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg5/class_6/tau_fold3_room7_mix003_win20s_41.400-61.400.wav,6,"Walk, footsteps",16.0,17.5,20,5,left_edge,tau,10.0,{'start time': '10.0'} ||| {'start time': 10.0} ||| {'start time': '10.0'}
win_cuts/win20s/seg1/class_6/tau_fold3_room7_mix003_win20s_74.900-94.900.wav,6,"Walk, footsteps",3.0,4.0,20,1,right_edge,tau,,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg2/class_6/tau_fold3_room7_mix003_win20s_72.400-92.400.wav,6,"Walk, footsteps",5.5,6.5,20,2,center,tau,,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg3/class_6/tau_fold3_room7_mix003_win20s_68.400-88.400.wav,6,"Walk, footsteps",9.5,10.5,20,3,center,tau,10.0,"{'start time': 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg4/class_6/tau_fold3_room7_mix003_win20s_64.400-84.400.wav,6,"Walk, footsteps",13.5,14.5,20,4,center,tau,10.0,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {'start time': '10.0'}"
win_cuts/win20s/seg5/class_6/tau_fold3_room7_mix003_win20s_61.900-81.900.wav,6,"Walk, footsteps",16.0,17.0,20,5,left_edge,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg1/class_6/tau_fold3_room9_mix005_win20s_32.900-52.900.wav,6,"Walk, footsteps",1.0,4.0,20,1,right_edge,tau,9.8,{'start time': 9.68} ||| {'start time': '10.0'} ||| {'start time': 9.65}
win_cuts/win20s/seg2/class_6/tau_fold3_room9_mix005_win20s_29.400-49.400.wav,6,"Walk, footsteps",4.5,7.5,20,2,center,tau,10.0,"{\""start time\"": 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}"
win_cuts/win20s/seg3/class_6/tau_fold3_room9_mix005_win20s_25.400-45.400.wav,6,"Walk, footsteps",8.5,11.5,20,3,center,tau,16.2,{'start time': '18.79'} ||| {'start time': 10.0} ||| {'start time': '19.86'}
win_cuts/win20s/seg4/class_6/tau_fold3_room9_mix005_win20s_21.400-41.400.wav,6,"Walk, footsteps",12.5,15.5,20,4,center,tau,10.0,"{'start time': 10.0} ||| {\""start time\"": 19.86} ||| {'start time': 10.0}"
win_cuts/win20s/seg5/class_6/tau_fold3_room9_mix005_win20s_17.900-37.900.wav,6,"Walk, footsteps",16.0,19.0,20,5,left_edge,tau,15.3,{'start time': 19.85} ||| {'start time': 15.98} ||| {'start time': 10.0}
win_cuts/win20s/seg1/class_6/tau_fold3_room9_mix005_win20s_54.400-74.400.wav,6,"Walk, footsteps",2.0,4.0,20,1,right_edge,tau,,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg2/class_6/tau_fold3_room9_mix005_win20s_51.400-71.400.wav,6,"Walk, footsteps",5.0,7.0,20,2,center,tau,,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg3/class_6/tau_fold3_room9_mix005_win20s_47.400-67.400.wav,6,"Walk, footsteps",9.0,11.0,20,3,center,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg4/class_6/tau_fold3_room9_mix005_win20s_43.400-63.400.wav,6,"Walk, footsteps",13.0,15.0,20,4,center,tau,10.0,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': 10.0}
win_cuts/win20s/seg5/class_6/tau_fold3_room9_mix005_win20s_40.400-60.400.wav,6,"Walk, footsteps",16.0,18.0,20,5,left_edge,tau,10.0,"{'start time': 10.0} ||| {\""start time\"": 10.0} ||| {'start time': 10.0}"
win_cuts/win20s/seg1/class_6/tau_fold3_room9_mix006_win20s_74.900-94.900.wav,6,"Walk, footsteps",2.0,4.0,20,1,right_edge,tau,,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg2/class_6/tau_fold3_room9_mix006_win20s_71.900-91.900.wav,6,"Walk, footsteps",5.0,7.0,20,2,center,tau,10.0,"{\""start time\"": 10.0} ||| {\""start time\"": 10.0} ||| {'start time': 10.0}"
win_cuts/win20s/seg3/class_6/tau_fold3_room9_mix006_win20s_67.900-87.900.wav,6,"Walk, footsteps",9.0,11.0,20,3,center,tau,19.9,"{'start time': 19.85} ||| {\""start time\"": 19.1} ||| {\""start time\"": 19.1}"
win_cuts/win20s/seg4/class_6/tau_fold3_room9_mix006_win20s_63.900-83.900.wav,6,"Walk, footsteps",13.0,15.0,20,4,center,tau,19.9,"{'start time': 19.85} ||| {'start time': 19.85} ||| {\""start time\"": 19.86}"
win_cuts/win20s/seg5/class_6/tau_fold3_room9_mix006_win20s_60.900-80.900.wav,6,"Walk, footsteps",16.0,18.0,20,5,left_edge,tau,19.9,"{\""start time\"": 19.1} ||| {'start time': 19.85} ||| {'start time': 19.85}"
win_cuts/win20s/seg1/class_7/tau_fold3_room4_mix004_win20s_61.700-81.700.wav,7,"Door, open or close",1.3,4.0,20,1,right_edge,tau,9.5,{'start time': 10.0} ||| {'start time': 10.0} ||| {'start time': '8.56'}
win_cuts/win20s/seg2/class_7/tau_fold3_room4_mix004_win20s_58.350-78.350.wav,7,"Door, open or close",4.7,7.4,20,2,center,tau,11.0,{'start time': '8.56'} ||| {'start time': '15.87'} ||| {'start time': '8.56'}
win_cuts/win20s/seg3/class_7/tau_fold3_room4_mix004_win20s_54.350-74.350.wav,7,"Door, open or close",8.7,11.4,20,3,center,tau,15.8,{'start time': '15.89'} ||| {'start time': '15.69'} ||| {'start time': '15.67'}
win_cuts/win20s/seg4/class_7/tau_fold3_room4_mix004_win20s_50.350-70.350.wav,7,"Door, open or close",12.7,15.4,20,4,center,tau,18.4,{'start time': '18.65'} ||| {'start time': '18.15'} ||| {'start time': '18.15'}
win_cuts/win20s/seg5/class_7/tau_fold3_room4_mix004_win20s_47.000-67.000.wav,7,"Door, open or close",16.0,18.7,20,5,left_edge,tau,19.5,{'start time': '19.15'} ||| {'start time': '19.57'} ||| {'start time': '19.56'}
win_cuts/win20s/seg1/class_7/tau_fold3_room4_mix005_win20s_16.900-36.900.wav,7,"Door, open or close",3.0,4.0,20,1,right_edge,tau,8.6,{'start time': '8.65'} ||| {'start time': '8.56'} ||| {'start time': '8.56'}
win_cuts/win20s/seg2/class_7/tau_fold3_room4_mix005_win20s_14.400-34.400.wav,7,"Door, open or close",5.5,6.5,20,2,center,tau,11.0,{'start time': '8.54'} ||| {'start time': '15.87'} ||| {'start time': '8.56'}
win_cuts/win20s/seg3/class_7/tau_fold3_room4_mix005_win20s_10.400-30.400.wav,7,"Door, open or close",9.5,10.5,20,3,center,tau,8.5,"{'start time': '8.54'} ||| {\""start time\"": 10.0} ||| {\""start time\"": 10.0}"
win_cuts/win20s/seg4/class_7/tau_fold3_room4_mix005_win20s_6.400-26.400.wav,7,"Door, open or close",13.5,14.5,20,4,center,tau,12.4,"{'start time': '15.87'} ||| {'start time': '8.79'} ||| {\""start time\"": 15.97}"
win_cuts/win20s/seg5/class_7/tau_fold3_room4_mix005_win20s_3.900-23.900.wav,7,"Door, open or close",16.0,17.0,20,5,left_edge,tau,15.5,{'start time': '18.97'} ||| {'start time': '8.79'} ||| {'start time': '18.65'}
